from,to,line,seconds
739,622,Train SuperFast Express 12702: Hyderabad → Mumbai CSMT,666.3
739,648,Train Duronto Express 12220: Secunderabad → Mumbai LTT,9714.7
741,328,Train Vande Bharat Express 22232: SMVT Bengaluru → Kalaburagi,5123.5
742,170,Hyderabad MMTS: Umdanagar → Lingampalli,51.9
742,170,Hyderabad MMTS: Falaknuma → Secunderabad,51.9
742,170,Hyderabad MMTS: Falaknuma → Ramachandrapuram,51.9
742,170,Hyderabad MMTS: Falaknuma → Hyderabad,51.9
742,170,Hyderabad MMTS: Falaknuma → Lingampalli,51.9
742,292,Hyderabad MMTS: Secunderabad → Falaknuma,163.5
742,292,Hyderabad MMTS: Ramchandrapuram → Falaknuma,163.5
742,292,Hyderabad MMTS: Lingampalli → Falaknuma,163.5
742,292,Hyderabad MMTS: Lingampalli → Umdanagar,163.5
743,6,Lucknow Junction - Agra Fort InterCity Semifast Express,166.5
743,697,Agra Fort - Lucknow Junction InterCity Semifast Express,1386.8
744,20,Train 12903 Golden Temple Mail: Bandra Terminus → Amritsar,3624.0
744,300,Train Express 14521: Delhi → Ambala Cantonment,340.0
744,594,Train Express 14522: Ambala Cantonment → Delhi,2164.9
745,30,Train Vande Bharat Express 22232: SMVT Bengaluru → Kalaburagi,12658.4
745,92,Train MEMU 66591: KSR Bengaluru → Kolar,506.0
746,201,Train Vande Bharat Express 20704: Yesvantpur → Kacheguda,11291.5
746,412,Train MEMU 66585: Yesvantpur → Hosur,181.0
746,696,Train Vande Bharat Express 20661: KSR Bengaluru → Dharwad,4279.2
746,696,Train Vande Bharat Express 26752: KSR Bengaluru → Belagavi,4279.2
